LOG_ID;ENGINE_SN;FLIGHT_DATE;FLIGHT_HOURS;CYCLES;EGT_MARGIN_READING;OIL_DEBRIS_PPM
0000000487;PD170-001;20250515;3.8;1;;6.07
0000000488;PD170-001;20250517;4.9;1;;6.12
0000000489;PD170-001;20250518;7.1;1;;5.28
0000000490;PD170-001;20250520;3.8;1;;4.63
0000000491;PD170-001;20250522;3.9;1;;4.10
0000000492;PD170-001;20250523;4.4;1;;3.73
0000000493;PD170-001;20250525;4.6;1;;6.62
0000000494;PD170-001;20250526;3.4;1;;5.50
0000000495;PD170-001;20250528;7.0;2;;3.91
0000000496;PD170-001;20250529;5.3;1;;5.21
0000000497;PD170-001;20250530;6.6;2;;4.45
0000000498;PD170-001;20250531;3.8;1;;7.03
0000000499;PD170-001;20250602;7.1;1;;6.16
0000000500;PD170-001;20250603;5.3;1;;5.46
0000000501;PD170-001;20250605;4.9;1;;5.47
0000000502;PD170-001;20250606;7.3;1;;5.45
0000000503;PD170-001;20250607;7.1;2;;6.55
0000000504;PD170-001;20250608;4.7;1;;7.16
0000000505;PD170-001;20250609;3.6;1;;6.73
0000000506;PD170-001;20250611;7.6;1;;4.34
0000000507;PD170-001;20250612;6.9;1;;4.79
0000000508;PD170-001;20250613;4.0;1;;4.52
0000000509;PD170-001;20250614;6.7;1;;5.18
0000000510;PD170-001;20250616;3.4;1;;4.64
0000000511;PD170-001;20250618;6.3;1;;4.96
0000000512;PD170-001;20250619;5.7;1;;7.11
0000000513;PD170-001;20250620;7.1;1;;5.11
0000000514;PD170-001;20250621;4.8;2;;5.29
0000000515;PD170-001;20250622;4.4;1;;5.84
0000000516;PD170-001;20250624;5.5;1;;6.25
0000000517;PD170-001;20250625;5.7;1;;7.29
0000000518;PD170-001;20250626;6.9;1;;5.38
0000000519;PD170-001;20250628;6.4;1;;4.08
0000000520;PD170-001;20250629;6.9;1;;6.23
0000000521;PD170-001;20250630;4.1;1;;4.52
0000000522;PD170-001;20250701;5.2;1;;5.79
0000000523;PD170-001;20250702;3.7;1;;4.42
0000000524;PD170-001;20250703;3.6;1;;6.72
0000000525;PD170-001;20250705;3.4;1;;7.28
0000000526;PD170-001;20250707;7.3;1;;6.66
0000000527;PD170-001;20250709;3.5;1;;5.25
0000000528;PD170-001;20250711;5.0;1;;5.61
0000000529;PD170-001;20250712;4.2;2;;4.89
0000000530;PD170-001;20250713;5.5;1;;5.31
0000000531;PD170-001;20250714;7.2;1;;6.49
0000000532;PD170-001;20250716;6.3;1;;6.22
0000000533;PD170-001;20250718;5.2;1;;5.27
0000000534;PD170-001;20250720;4.4;1;;6.50
0000000535;PD170-001;20250722;4.7;1;;4.93
0000000536;PD170-001;20250724;7.0;1;;7.03
0000000537;PD170-001;20250725;4.3;1;;6.19
0000000538;PD170-001;20250726;6.6;1;;7.25
0000000539;PD170-001;20250728;3.5;2;;4.78
0000000540;PD170-001;20250729;5.9;1;;6.80
0000000541;PD170-001;20250731;5.7;2;;7.40
0000000542;PD170-001;20250802;4.8;1;;6.28
0000000543;PD170-001;20250804;6.8;2;;6.63
0000000544;PD170-001;20250805;7.1;1;;5.83
0000000545;PD170-001;20250807;4.0;1;;6.66
0000000546;PD170-001;20250808;4.1;2;;6.67
0000000547;PD170-001;20250810;7.2;1;;6.90
0000000548;PD170-001;20250812;4.9;1;;6.52
0000000549;PD170-001;20250813;4.1;1;;5.85
0000000550;PD170-001;20250814;4.7;1;;5.66
0000000551;PD170-001;20250816;6.2;1;;5.47
0000000552;PD170-001;20250818;3.5;1;;7.01
0000000553;PD170-001;20250819;3.9;1;;6.88
0000000554;PD170-001;20250820;4.0;1;;5.86
0000000555;PD170-001;20250822;6.7;1;;4.97
0000000556;PD170-001;20250823;3.9;1;;4.75
0000000557;PD170-001;20250825;5.2;1;;6.94
0000000558;PD170-001;20250827;5.1;2;;6.25
0000000559;PD170-001;20250828;4.9;2;;4.74
0000000560;PD170-001;20250830;3.7;1;;4.28
0000000561;PD170-001;20250831;7.3;1;;7.40
0000000562;PD170-001;20250902;5.3;1;;3.75
0000000563;PD170-001;20250904;5.9;1;;5.20
0000000564;PD170-001;20250905;6.1;1;;6.24
0000000565;PD170-001;20250906;5.7;1;;6.56
0000000566;PD170-001;20250908;5.0;2;;5.18
0000000567;PD170-001;20250910;7.3;1;;7.32
0000000568;PD170-001;20250911;6.9;1;;4.83
0000000569;PD170-001;20250912;3.5;1;;7.24
0000000570;PD170-001;20250913;4.1;1;;6.22
0000000571;PD170-001;20250915;3.4;2;;7.11
0000000572;PD170-001;20250916;4.6;1;;5.26
0000000573;PD170-001;20250917;7.0;1;;5.99
0000000574;PD170-001;20250919;4.7;1;;6.63
0000000575;PD170-001;20250921;5.2;1;;6.57
0000000576;PD170-001;20250922;7.2;2;;5.01
0000000577;PD170-001;20250924;4.2;2;;5.07
0000000578;PD170-001;20250925;6.2;1;;6.83
0000000579;PD170-001;20250926;4.6;1;;7.13
0000000580;PD170-001;20250928;4.6;1;;7.25
0000000581;PD170-001;20250930;5.4;2;;4.29
0000000582;PD170-001;20251001;4.7;1;;5.90
0000000583;PD170-001;20251003;7.2;1;;5.60
0000000584;PD170-001;20251005;6.4;1;;7.19
0000000585;PD170-001;20251006;4.3;2;;5.66
0000000586;PD170-001;20251007;3.7;1;;7.30
0000000587;PD170-001;20251008;6.9;1;;4.46
0000000588;PD170-001;20251010;4.9;1;;6.34
0000000589;PD170-001;20251011;4.1;1;;5.52
0000000590;PD170-001;20251012;3.7;1;;6.23
0000000591;PD170-001;20251013;4.3;1;;7.71
0000000592;PD170-001;20251014;4.1;1;;5.43
0000000593;PD170-001;20251016;6.8;1;;7.26
0000000594;PD170-001;20251017;4.9;1;;5.18
0000000595;PD170-001;20251018;6.1;1;;5.37
0000000596;PD170-001;20251019;6.6;1;;7.58
0000000597;PD170-001;20251020;3.4;1;;6.14
0000000598;PD170-001;20251021;6.4;2;;5.47
0000000599;PD170-001;20251023;3.8;1;;6.13
0000000600;PD170-001;20251024;4.9;1;;5.56
0000000601;PD170-001;20251026;6.8;1;;5.39
0000000602;PD170-001;20251028;6.4;1;;5.97
0000000603;PD170-001;20251029;5.6;1;;6.87
0000000604;PD170-001;20251031;7.3;1;;5.69
0000000605;PD170-001;20251101;4.8;1;;6.94
0000000606;PD170-001;20251102;3.4;1;;7.69
0000000607;PD170-001;20251103;6.4;1;;5.28
0000000608;PD170-001;20251104;6.8;1;;6.04
0000000609;PD170-001;20251105;4.6;1;;4.72
0000000610;PD170-001;20251107;6.5;2;;7.51
0000000611;PD170-001;20251109;5.2;1;;5.84
0000000612;PD170-001;20251110;4.3;1;;6.89
0000000613;PD170-001;20251112;4.0;1;;5.31
0000000614;PD170-001;20251114;4.1;1;;7.21
0000000615;PD170-001;20251116;4.1;2;;5.80
0000000616;PD170-001;20251117;6.4;1;;6.60
0000000617;PD170-001;20251118;6.4;1;;7.21
0000000618;PD170-001;20251119;6.9;1;;5.62
0000000619;PD170-001;20251120;6.3;1;;5.55
0000000620;PD170-001;20251121;5.1;2;;6.94
0000000621;PD170-001;20251122;7.5;1;;5.66
0000000622;PD170-001;20251124;5.4;1;;7.58
0000000623;PD170-001;20251125;5.4;2;;5.51
0000000624;PD170-001;20251127;6.7;1;;4.94
0000000625;PD170-001;20251128;6.8;1;;7.25
0000000626;PD170-001;20251129;4.3;1;;7.27
0000000627;PD170-001;20251201;5.0;2;;4.73
0000000628;PD170-001;20251202;7.4;1;;6.60
0000000629;PD170-001;20251204;7.5;1;;8.04
0000000630;PD170-001;20251205;7.7;1;;4.59
0000000631;PD170-001;20251206;6.2;2;;7.28
0000000632;PD170-001;20251208;6.6;1;;5.04
0000000633;PD170-001;20251210;3.8;1;;4.08
0000000634;PD170-001;20251211;3.7;1;;7.35
0000000635;PD170-001;20251213;6.5;1;;6.23
0000000636;PD170-001;20251215;6.3;1;;7.49
0000000637;PD170-001;20251217;3.5;2;;6.29
0000000638;PD170-001;20251219;4.0;1;;7.67
0000000639;PD170-001;20251221;4.4;1;;7.42
0000000640;PD170-001;20251223;5.8;1;;6.06
0000000641;PD170-001;20251225;6.4;1;;6.04
0000000642;PD170-001;20251226;4.8;2;;7.72
0000000643;PD170-001;20251227;4.6;1;;5.63
0000000644;PD170-001;20251228;7.1;1;;5.71
0000000645;PD170-001;20251229;6.2;1;;4.89
0000000646;PD170-001;20251231;7.5;1;;7.37
0000000647;PD170-001;20260102;3.3;1;;4.66
0000000648;PD170-001;20260104;3.4;1;;5.69
0000000649;PD170-001;20260105;7.0;1;;7.75
0000000650;PD170-001;20260107;6.9;1;;7.63
0000000651;PD170-001;20260108;7.3;2;;6.45
0000000652;PD170-001;20260109;3.8;1;;4.91
0000000653;PD170-001;20260111;3.4;2;;7.32
0000000654;PD170-001;20260112;5.7;1;;5.89
0000000655;PD170-001;20260113;6.0;1;;8.07
0000000656;PD170-001;20260115;3.7;1;;5.26
0000000657;PD170-001;20260116;7.3;1;;6.49
0000000658;PD170-001;20260117;6.0;1;;5.64
0000000659;PD170-001;20260119;3.5;2;;6.92
0000000660;PD170-001;20260121;6.1;1;;7.63
0000000661;PD170-001;20260122;4.5;1;;5.04
0000000662;PD170-001;20260124;3.9;2;;5.82
0000000663;PD170-001;20260126;7.4;2;;5.67
0000000664;PD170-001;20260128;6.4;1;;5.42
0000000665;PD170-001;20260130;3.6;1;;7.73
0000000666;PD170-001;20260131;7.6;1;;7.05
0000000667;PD170-001;20260201;6.1;2;;6.73
0000000668;PD170-001;20260202;5.1;1;;4.38
0000000669;PD170-001;20260204;4.3;2;;7.70
0000000670;PD170-001;20260206;6.4;2;;5.42
0000000671;PD170-001;20260207;7.7;1;;6.03
0000000672;PD170-001;20260208;3.7;1;;6.88
0000000673;PD170-001;20260209;7.5;1;;4.69
0000000674;PD170-001;20260210;7.5;1;;4.53
0000000675;PD170-001;20260211;4.6;2;;4.30
0000000676;PD170-001;20260212;7.3;1;;7.73
0000000677;PD170-001;20260214;3.6;1;;4.90
0000000678;PD170-001;20260216;3.5;1;;6.09
0000000679;PD170-001;20260218;3.8;1;;5.94
0000000680;PD170-001;20260219;4.1;1;;4.59
0000000681;PD170-001;20260221;5.0;1;;6.85
0000000682;PD170-001;20260222;3.8;1;;4.75
0000000683;PD170-001;20260223;6.6;1;;6.58
0000000684;PD170-001;20260224;4.1;1;;7.37
0000000685;PD170-001;20260225;4.6;1;;6.90
0000000686;PD170-001;20260227;4.6;1;;5.14
0000000687;PD170-001;20260228;6.2;1;;8.19
0000000688;PD170-001;20260301;5.2;1;;6.33
0000000689;PD170-001;20260303;5.2;1;;7.09
0000000690;PD170-001;20260304;7.4;1;;7.49
0000000691;PD170-001;20260305;3.8;1;;5.70
0000000692;PD170-001;20260307;3.7;1;;5.56
0000000693;PD170-001;20260309;3.5;1;;7.43
0000000694;PD170-001;20260311;5.9;1;;5.26
0000000695;PD170-001;20260313;7.6;1;;8.59
0000000696;PD170-001;20260314;4.5;1;;5.58
0000000697;PD170-001;20260316;5.8;1;;7.15
0000000698;PD170-001;20260318;3.5;1;;7.94
0000000699;PD170-001;20260319;4.2;1;;7.73
0000000700;PD170-001;20260320;3.8;1;;6.01
0000000701;PD170-001;20260321;7.6;1;;5.80
0000000702;PD170-001;20260322;5.6;2;;8.33
0000000703;PD170-001;20260323;5.9;2;;6.75
0000000704;PD170-001;20260325;5.8;1;;8.33
0000000705;PD170-001;20260327;7.2;1;;7.93
0000000706;PD170-001;20260329;4.9;1;;6.78
0000000707;PD170-001;20260330;7.2;1;;5.29
0000000708;PD170-001;20260331;6.8;1;;7.25
0000000709;PD170-001;20260402;4.2;1;;7.03
0000000710;PD170-001;20260404;5.3;1;;5.83
0000000711;PD170-001;20260405;5.8;2;;6.81
0000000712;PD170-001;20260406;3.9;2;;7.11
0000000713;PD170-001;20260407;4.4;1;;4.74
0000000714;PD170-001;20260409;3.5;1;;7.60
0000000715;PD170-001;20260411;4.2;1;;5.40
0000000716;PD170-001;20260412;5.1;1;;7.99
0000000717;PD170-001;20260413;7.2;1;;6.36
0000000718;PD170-001;20260414;5.3;1;;4.42
0000000719;PD170-001;20260415;5.5;1;;5.51
0000000720;PD170-001;20260417;7.4;1;;5.20
0000000721;PD170-001;20260419;7.3;1;;4.60
0000000722;PD170-001;20260420;6.9;1;;6.50
0000000723;PD170-001;20260421;6.9;1;;6.55
0000000724;PD170-001;20260423;3.8;2;;7.28
0000000725;PD170-001;20260425;7.4;1;;4.90
0000000726;PD170-001;20260427;4.7;1;;6.50
0000000727;PD170-001;20260429;6.6;2;;5.23
0000000728;PD170-001;20260430;3.7;1;;6.37
0000000729;PD170-001;20260501;3.8;1;;5.92
0000000730;PD170-001;20260502;5.8;1;;6.77
0000000731;PD170-001;20260504;4.0;1;;7.62
0000000732;PD170-001;20260505;6.1;1;;8.32
0000000733;PD170-001;20260506;4.5;1;;8.14
0000000734;PD170-001;20260508;4.9;1;;8.47
0000000735;PD170-001;20260510;4.1;1;;5.25
0000000736;PD170-001;20260511;3.9;1;;5.86
0000000737;PD170-001;20260513;5.9;2;;6.39
0000000738;PD170-001;20260515;5.7;1;;6.83
0000000739;PD170-001;20260516;5.9;2;;5.19
0000000740;PD170-001;20260517;3.8;1;;6.10
0000000741;PD170-001;20260518;5.7;2;;6.11
0000000742;PD170-001;20260519;3.6;1;;6.78
0000000743;PD170-001;20260521;4.6;1;;8.13
0000000744;PD170-001;20260523;3.5;1;;5.62
0000000745;PD170-001;20260525;3.6;1;;6.21
0000000746;PD170-001;20260526;3.3;2;;5.17
0000000747;PD170-001;20260528;6.1;1;;8.11
0000000748;PD170-001;20260529;4.9;1;;5.43
0000000749;PD170-001;20260531;6.2;1;;5.93
0000000750;PD170-001;20260601;6.7;1;;7.23
0000000751;PD170-001;20260603;4.1;1;;7.37
0000000752;PD170-001;20260604;4.4;1;;5.88
0000000753;PD170-001;20260605;5.1;2;;7.81
0000000754;PD170-001;20260607;4.7;1;;6.80
0000000755;PD170-001;20260608;5.1;1;;5.08
0000000756;PD170-001;20260610;6.5;1;;6.88
0000000757;PD170-001;20260611;5.9;1;;7.20
0000000758;PD170-001;20260613;4.8;2;;7.17
0000000759;PD170-001;20260615;4.6;1;;7.91
0000000760;PD170-001;20260617;5.8;1;;8.20
0000000761;PD170-001;20260618;6.1;1;;5.71
0000000762;PD170-001;20260619;4.0;1;;6.89
0000000763;PD170-001;20260621;5.0;2;;7.29
0000000764;PD170-001;20260623;7.0;1;;7.34
0000000765;PD170-001;20260625;5.5;1;;6.49
0000000766;PD170-001;20260626;6.3;1;;6.67
0000000767;PD170-001;20260627;6.8;1;;7.33
0000000768;PD170-001;20260629;4.6;1;;6.56
0000000769;PD170-001;20260630;6.6;1;;7.85
0000000770;PD170-001;20260701;4.2;1;;5.06
0000000771;PD170-001;20260702;6.6;1;;7.10
0000000772;PD170-001;20260703;5.7;1;;6.44
0000000773;PD170-001;20260705;6.2;1;;6.06
0000000774;PD170-001;20260706;7.1;1;;5.58
0000000775;PD170-001;20260708;7.2;1;;5.87
0000000776;PD170-001;20260709;5.8;1;;7.76
0000000777;PD170-001;20260711;7.0;1;;6.17
0000000778;PD170-001;20260713;5.5;1;;7.83
0000000779;PD170-001;20260715;3.4;1;;8.48
0000000780;PD170-001;20260717;4.7;1;;8.12
0000000781;PD170-001;20260719;6.2;1;;8.35
0000000782;PD170-001;20260721;6.1;1;;6.15
0000000783;PD170-001;20260723;6.7;1;;6.67
0000000784;PD170-001;20260725;4.3;1;;6.16
0000000785;PD170-001;20260727;4.8;2;;5.64
0000000786;PD170-001;20260728;7.5;1;;5.23
0000000787;PD170-001;20260730;3.5;1;;6.86
0000000788;PD170-001;20260731;5.1;1;;7.04
0000000789;PD170-001;20260801;5.1;2;;5.59
0000000790;PD170-001;20260802;7.7;1;;6.64
0000000791;PD170-002;20240805;2.7;1;;1.66
0000000792;PD170-002;20240807;3.2;1;;1.88
0000000793;PD170-002;20240808;3.0;1;;1.42
0000000794;PD170-002;20240809;3.5;1;;1.65
0000000795;PD170-002;20240811;2.3;1;;1.67
0000000796;PD170-002;20240813;2.9;1;;2.29
0000000797;PD170-002;20240814;4.4;1;;2.24
0000000798;PD170-002;20240815;3.3;1;;1.73
0000000799;PD170-002;20240817;3.3;1;;1.47
0000000800;PD170-002;20240818;2.6;1;;1.68
0000000801;PD170-002;20240819;3.3;1;;1.90
0000000802;PD170-002;20240821;2.1;1;;1.75
0000000803;PD170-002;20240822;2.4;1;;1.62
0000000804;PD170-002;20240824;2.1;1;;2.16
0000000805;PD170-002;20240826;4.5;1;;2.25
0000000806;PD170-002;20240827;2.4;1;;2.23
0000000807;PD170-002;20240829;4.8;1;;1.57
0000000808;PD170-002;20240830;3.2;1;;2.51
0000000809;PD170-002;20240831;2.3;1;;2.21
0000000810;PD170-002;20240901;4.8;2;;1.92
0000000811;PD170-002;20240902;2.8;1;;1.38
0000000812;PD170-002;20240903;4.6;2;;2.05
0000000813;PD170-002;20240905;2.6;2;;2.29
0000000814;PD170-002;20240906;3.2;1;;2.34
0000000815;PD170-002;20240908;4.7;1;;1.80
0000000816;PD170-002;20240909;3.6;1;;2.16
0000000817;PD170-002;20240911;4.6;1;;1.95
0000000818;PD170-002;20240913;2.7;1;;1.92
0000000819;PD170-002;20240915;4.8;1;;1.75
0000000820;PD170-002;20240916;3.6;1;;1.93
0000000821;PD170-002;20240918;3.5;1;;1.51
0000000822;PD170-002;20240920;2.1;2;;2.42
0000000823;PD170-002;20240921;4.4;1;;2.06
0000000824;PD170-002;20240923;2.8;1;;2.38
0000000825;PD170-002;20240925;4.3;1;;2.10
0000000826;PD170-002;20240926;2.5;1;;2.06
0000000827;PD170-002;20240928;4.6;1;;1.88
0000000828;PD170-002;20240930;4.2;1;;1.80
0000000829;PD170-002;20241002;4.6;1;;2.05
0000000830;PD170-002;20241004;4.2;1;;1.53
0000000831;PD170-002;20241005;2.9;1;;2.17
0000000832;PD170-002;20241006;3.4;1;;2.00
0000000833;PD170-002;20241007;2.1;1;;2.25
0000000834;PD170-002;20241008;3.8;1;;2.21
0000000835;PD170-002;20241009;4.7;1;;2.59
0000000836;PD170-002;20241011;4.5;1;;2.31
0000000837;PD170-002;20241012;2.8;1;;2.61
0000000838;PD170-002;20241014;2.7;1;;2.15
0000000839;PD170-002;20241016;3.4;1;;2.25
0000000840;PD170-002;20241017;3.4;1;;2.73
0000000841;PD170-002;20241019;2.9;1;;2.11
0000000842;PD170-002;20241021;2.4;1;;1.83
0000000843;PD170-002;20241023;2.9;1;;1.57
0000000844;PD170-002;20241024;3.6;2;;2.57
0000000845;PD170-002;20241026;2.6;1;;2.67
0000000846;PD170-002;20241027;3.1;1;;1.89
0000000847;PD170-002;20241029;3.8;1;;2.54
0000000848;PD170-002;20241030;3.3;1;;1.61
0000000849;PD170-002;20241031;2.4;1;;2.71
0000000850;PD170-002;20241101;4.7;1;;2.31
0000000851;PD170-002;20241102;3.1;1;;1.64
0000000852;PD170-002;20241103;3.6;1;;2.28
0000000853;PD170-002;20241104;4.4;1;;2.72
0000000854;PD170-002;20241106;3.7;1;;2.01
0000000855;PD170-002;20241107;3.2;2;;1.84
0000000856;PD170-002;20241108;2.8;1;;1.78
0000000857;PD170-002;20241109;3.0;2;;2.72
0000000858;PD170-002;20241111;4.8;1;;2.23
0000000859;PD170-002;20241113;2.3;1;;2.12
0000000860;PD170-002;20241115;2.1;1;;2.35
0000000861;PD170-002;20241117;3.1;1;;1.83
0000000862;PD170-002;20241119;3.7;1;;2.00
0000000863;PD170-002;20241120;2.4;2;;2.59
0000000864;PD170-002;20241122;3.6;1;;2.10
0000000865;PD170-002;20241124;2.4;1;;2.45
0000000866;PD170-002;20241125;3.7;1;;1.99
0000000867;PD170-002;20241126;4.5;1;;2.24
0000000868;PD170-002;20241127;3.3;1;;2.62
0000000869;PD170-002;20241128;4.2;1;;2.07
0000000870;PD170-002;20241130;2.7;2;;2.07
0000000871;PD170-002;20241201;2.5;1;;1.82
0000000872;PD170-002;20241202;4.1;1;;1.98
0000000873;PD170-002;20241203;4.1;1;;2.88
0000000874;PD170-002;20241205;2.4;1;;1.92
0000000875;PD170-002;20241206;2.3;1;;2.36
0000000876;PD170-002;20241208;2.7;1;;2.34
0000000877;PD170-002;20241209;4.5;1;;1.99
0000000878;PD170-002;20241210;4.8;1;;2.06
0000000879;PD170-002;20241211;4.0;1;;2.12
0000000880;PD170-002;20241213;3.3;1;;2.13
0000000881;PD170-002;20241214;3.8;1;;2.58
0000000882;PD170-002;20241215;2.6;2;;2.19
0000000883;PD170-002;20241216;2.4;1;;1.67
0000000884;PD170-002;20241218;4.8;1;;1.68
0000000885;PD170-002;20241220;4.0;1;;2.61
0000000886;PD170-002;20241221;2.8;2;;2.31
0000000887;PD170-002;20241222;3.9;1;;2.99
0000000888;PD170-002;20241224;3.9;1;;1.90
0000000889;PD170-002;20241226;4.7;1;;2.58
0000000890;PD170-002;20241228;4.2;2;;1.85
0000000891;PD170-002;20241230;4.1;1;;1.63
0000000892;PD170-002;20250101;2.4;2;;2.88
0000000893;PD170-002;20250103;2.6;1;;2.69
0000000894;PD170-002;20250105;4.0;1;;2.94
0000000895;PD170-002;20250106;2.3;1;;3.00
0000000896;PD170-002;20250108;2.5;1;;2.70
0000000897;PD170-002;20250109;2.2;1;;2.15
0000000898;PD170-002;20250111;4.6;1;;2.09
0000000899;PD170-002;20250113;2.1;2;;3.03
0000000900;PD170-002;20250114;2.2;1;;2.08
0000000901;PD170-002;20250115;3.7;1;;1.86
0000000902;PD170-002;20250116;2.9;1;;3.08
0000000903;PD170-002;20250117;4.9;1;;2.85
0000000904;PD170-002;20250119;4.1;2;;2.23
0000000905;PD170-002;20250120;4.0;1;;2.52
0000000906;PD170-002;20250121;3.8;1;;2.34
0000000907;PD170-002;20250122;3.5;1;;2.27
0000000908;PD170-002;20250123;4.1;1;;2.02
0000000909;PD170-002;20250125;3.5;1;;2.48
0000000910;PD170-002;20250127;2.4;1;;2.67
0000000911;PD170-002;20250128;3.1;1;;2.61
0000000912;PD170-002;20250130;4.4;1;;2.33
0000000913;PD170-002;20250131;3.7;1;;2.50
0000000914;PD170-002;20250202;4.7;1;;2.51
0000000915;PD170-002;20250204;4.4;2;;1.78
0000000916;PD170-002;20250205;2.3;1;;3.18
0000000917;PD170-002;20250207;4.6;1;;3.00
0000000918;PD170-002;20250208;4.7;2;;2.02
0000000919;PD170-002;20250209;3.6;1;;2.64
0000000920;PD170-002;20250210;3.9;1;;2.20
0000000921;PD170-002;20250212;4.6;1;;3.00
0000000922;PD170-002;20250214;2.7;1;;2.45
0000000923;PD170-002;20250215;4.1;1;;2.36
0000000924;PD170-002;20250216;3.8;2;;2.31
0000000925;PD170-002;20250218;4.6;1;;2.84
0000000926;PD170-002;20250220;3.7;1;;1.78
0000000927;PD170-002;20250222;2.6;2;;1.65
0000000928;PD170-002;20250224;4.7;2;;2.97
0000000929;PD170-002;20250226;3.9;1;;2.08
0000000930;PD170-002;20250227;4.2;1;;1.95
0000000931;PD170-002;20250228;4.2;1;;2.45
0000000932;PD170-002;20250302;2.7;1;;2.88
0000000933;PD170-002;20250303;3.1;1;;2.42
0000000934;PD170-002;20250305;2.3;1;;2.84
0000000935;PD170-002;20250307;2.9;1;;2.38
0000000936;PD170-002;20250309;2.5;1;;2.14
0000000937;PD170-002;20250310;4.3;1;;2.45
0000000938;PD170-002;20250312;3.1;1;;2.24
0000000939;PD170-002;20250313;4.8;2;;2.76
0000000940;PD170-002;20250315;4.0;1;;2.41
0000000941;PD170-002;20250317;3.9;1;;2.70
0000000942;PD170-002;20250318;4.8;1;;2.96
0000000943;PD170-002;20250320;2.7;2;;3.10
0000000944;PD170-002;20250322;3.5;2;;1.69
0000000945;PD170-002;20250324;3.4;1;;2.43
0000000946;PD170-002;20250325;4.1;1;;2.98
0000000947;PD170-002;20250326;2.5;1;;1.77
0000000948;PD170-002;20250328;3.2;1;;2.28
0000000949;PD170-002;20250329;4.2;1;;3.09
0000000950;PD170-002;20250330;2.8;1;;2.33
0000000951;PD170-002;20250401;2.6;1;;2.29
0000000952;PD170-002;20250402;2.5;1;;2.60
0000000953;PD170-002;20250403;3.5;1;;2.35
0000000954;PD170-002;20250405;4.6;1;;2.52
0000000955;PD170-002;20250407;4.7;1;;2.35
0000000956;PD170-002;20250409;2.6;1;;3.04
0000000957;PD170-002;20250411;4.2;2;;2.01
0000000958;PD170-002;20250413;4.3;1;;2.65
0000000959;PD170-002;20250414;4.8;1;;2.13
0000000960;PD170-002;20250415;4.4;1;;2.37
0000000961;PD170-002;20250416;2.4;1;;2.86
0000000962;PD170-002;20250418;4.4;1;;2.95
0000000963;PD170-002;20250420;4.8;1;;2.85
0000000964;PD170-002;20250421;2.2;2;;3.17
0000000965;PD170-002;20250423;3.5;1;;2.93
0000000966;PD170-002;20250424;3.0;1;;3.24
0000000967;PD170-002;20250425;3.2;1;;2.12
0000000968;PD170-002;20250426;4.3;1;;2.70
0000000969;PD170-002;20250427;3.0;1;;3.02
0000000970;PD170-002;20250428;4.1;1;;3.11
0000000971;PD170-002;20250430;3.2;1;;2.28
0000000972;PD170-002;20250501;4.6;1;;2.32
0000000973;PD170-002;20250502;4.2;1;;2.76
0000000974;PD170-002;20250503;3.3;1;;2.38
0000000975;PD170-002;20250505;3.4;2;;2.62
0000000976;PD170-002;20250507;2.4;1;;2.99
0000000977;PD170-002;20250509;4.1;1;;2.87
0000000978;PD170-002;20250510;2.5;1;;2.80
0000000979;PD170-002;20250511;4.6;1;;2.49
0000000980;PD170-002;20250513;3.5;2;;2.38
0000000981;PD170-002;20250515;3.4;2;;3.08
0000000982;PD170-002;20250517;3.5;2;;3.02
0000000983;PD170-002;20250519;4.5;1;;3.37
0000000984;PD170-002;20250520;3.7;1;;2.08
0000000985;PD170-002;20250521;3.0;1;;2.32
0000000986;PD170-002;20250523;2.5;1;;2.65
0000000987;PD170-002;20250524;4.0;1;;3.14
0000000988;PD170-002;20250525;3.4;1;;2.93
0000000989;PD170-002;20250526;4.6;1;;3.05
0000000990;PD170-002;20250528;2.3;1;;2.20
0000000991;PD170-002;20250530;4.9;1;;2.72
0000000992;PD170-002;20250601;2.3;1;;2.64
0000000993;PD170-002;20250603;2.1;2;;3.08
0000000994;PD170-002;20250605;4.6;1;;2.87
0000000995;PD170-002;20250607;3.7;2;;2.59
0000000996;PD170-002;20250608;4.0;1;;2.62
0000000997;PD170-002;20250610;3.3;1;;3.02
0000000998;PD170-002;20250612;3.1;2;;2.80
0000000999;PD170-002;20250613;4.6;1;;2.79
0000001000;PD170-002;20250614;2.5;1;;2.91
0000001001;PD170-002;20250615;4.4;1;;2.24
0000001002;PD170-002;20250617;2.2;1;;2.82
0000001003;PD170-002;20250618;4.3;1;;2.78
0000001004;PD170-002;20250619;2.5;2;;2.33
0000001005;PD170-002;20250620;3.6;1;;2.97
0000001006;PD170-002;20250621;2.5;2;;2.63
0000001007;PD170-002;20250622;4.9;1;;2.85
0000001008;PD170-002;20250623;3.3;1;;2.16
0000001009;PD170-002;20250625;4.4;1;;3.42
0000001010;PD170-002;20250627;2.4;1;;2.73
0000001011;PD170-002;20250629;3.2;1;;2.57
0000001012;PD170-002;20250630;4.2;2;;2.79
0000001013;PD170-002;20250701;2.2;1;;2.95
0000001014;PD170-002;20250703;3.6;1;;2.52
0000001015;PD170-002;20250704;4.5;1;;2.63
0000001016;PD170-002;20250705;2.9;1;;2.39
0000001017;PD170-002;20250706;4.9;1;;2.35
0000001018;PD170-002;20250708;2.1;1;;3.44
0000001019;PD170-002;20250710;3.1;1;;3.52
0000001020;PD170-002;20250712;4.8;1;;2.86
0000001021;PD170-002;20250714;4.0;2;;2.63
